,index,subject,dataset,idv label,group label,size,size of pre,size of next,dist to pre,dist to next,gap,pre gap,next gap
959,960,verse536,train,20,3,53257,47354,58102,32.817678162843876,34.539832078341085,34.539832078341085,32.817678162843876,35.79106033634656
960,961,verse536,train,21,3,58102,53257,65686,34.539832078341085,35.79106033634656,35.79106033634656,34.539832078341085,35.22782990761707
961,962,verse536,train,22,3,65686,58102,67694,35.79106033634656,35.22782990761707,35.22782990761707,35.79106033634656,35.12833614050059
962,963,verse536,train,23,3,67694,65686,70673,35.22782990761707,35.12833614050059,35.12833614050059,35.22782990761707,
963,964,verse536,train,24,3,70673,67694,,35.12833614050059,,,35.12833614050059,
964,965,verse537,train,17,2,31597,,35810,,27.2213151776324,27.2213151776324,,29.58039891549808
965,966,verse537,train,18,2,35810,31597,39880,27.2213151776324,29.58039891549808,29.58039891549808,27.2213151776324,31.25699921617557
966,967,verse537,train,19,2,39880,35810,47063,29.58039891549808,31.25699921617557,31.25699921617557,29.58039891549808,33.436506994600975
967,968,verse537,train,20,3,47063,39880,51391,31.25699921617557,33.436506994600975,33.436506994600975,31.25699921617557,33.97057550292606
968,969,verse537,train,21,3,51391,47063,55639,33.436506994600975,33.97057550292606,33.97057550292606,33.436506994600975,35.185224171518364
969,970,verse537,train,22,3,55639,51391,54529,33.97057550292606,35.185224171518364,35.185224171518364,33.97057550292606,31.11269837220809
970,971,verse537,train,23,3,54529,55639,59656,35.185224171518364,31.11269837220809,31.11269837220809,35.185224171518364,
971,972,verse537,train,24,3,59656,54529,,31.11269837220809,,,31.11269837220809,
972,973,verse539,train,13,2,26996,,30189,,23.366642891095847,23.366642891095847,,22.090722034374522
973,974,verse539,train,14,2,30189,26996,33500,23.366642891095847,22.090722034374522,22.090722034374522,23.366642891095847,23.021728866442675
974,975,verse539,train,15,2,33500,30189,37201,22.090722034374522,23.021728866442675,23.021728866442675,22.090722034374522,25.179356624028344
975,976,verse539,train,16,2,37201,33500,42072,23.021728866442675,25.179356624028344,25.179356624028344,23.021728866442675,26.38181191654584
976,977,verse539,train,17,2,42072,37201,45952,25.179356624028344,26.38181191654584,26.38181191654584,25.179356624028344,29.58039891549808
977,978,verse539,train,18,2,45952,42072,50652,26.38181191654584,29.58039891549808,29.58039891549808,26.38181191654584,32.77193921634788
978,979,verse539,train,19,2,50652,45952,54494,29.58039891549808,32.77193921634788,32.77193921634788,29.58039891549808,32.03123475609393
979,980,verse539,train,20,3,54494,50652,55432,32.77193921634788,32.03123475609393,32.03123475609393,32.77193921634788,32.817678162843876
980,981,verse539,train,21,3,55432,54494,59430,32.03123475609393,32.817678162843876,32.817678162843876,32.03123475609393,32.07802986469088
981,982,verse539,train,22,3,59430,55432,64162,32.817678162843876,32.07802986469088,32.07802986469088,32.817678162843876,28.5657137141714
982,983,verse539,train,23,3,64162,59430,69150,32.07802986469088,28.5657137141714,28.5657137141714,32.07802986469088,25.787593916455254
983,984,verse539,train,24,3,69150,64162,70502,28.5657137141714,25.787593916455254,25.787593916455254,28.5657137141714,
984,985,verse539,train,25,3,70502,69150,,25.787593916455254,,,25.787593916455254,
985,986,verse541,train,17,2,29906,,33383,,26.476404589747453,26.476404589747453,,30.610455730027933
986,987,verse541,train,18,2,33383,29906,36315,26.476404589747453,30.610455730027933,30.610455730027933,26.476404589747453,30.870698080866262
987,988,verse541,train,19,2,36315,33383,43025,30.610455730027933,30.870698080866262,30.870698080866262,30.610455730027933,32.57299494980466
988,989,verse541,train,20,3,43025,36315,46213,30.870698080866262,32.57299494980466,32.57299494980466,30.870698080866262,33.58571124749333
989,990,verse541,train,21,3,46213,43025,49344,32.57299494980466,33.58571124749333,33.58571124749333,32.57299494980466,34.583232931581165
990,991,verse541,train,22,3,49344,46213,49897,33.58571124749333,34.583232931581165,34.583232931581165,33.58571124749333,32.0
991,992,verse541,train,23,3,49897,49344,50542,34.583232931581165,32.0,32.0,34.583232931581165,
992,993,verse541,train,24,3,50542,49897,,32.0,,,32.0,
993,994,verse542,test,8,2,27129,,24967,,21.77154105707724,21.77154105707724,,23.790754506740637
994,995,verse542,test,9,2,24967,27129,24917,21.77154105707724,23.790754506740637,23.790754506740637,21.77154105707724,22.315913604421397
995,996,verse542,test,10,2,24917,24967,27047,23.790754506740637,22.315913604421397,22.315913604421397,23.790754506740637,24.677925358506133
996,997,verse542,test,11,2,27047,24917,28776,22.315913604421397,24.677925358506133,24.677925358506133,22.315913604421397,23.853720883753127
997,998,verse542,test,12,2,28776,27047,31992,24.677925358506133,23.853720883753127,23.853720883753127,24.677925358506133,23.53720459187964
998,999,verse542,test,13,2,31992,28776,33230,23.853720883753127,23.53720459187964,23.53720459187964,23.853720883753127,25.099800796022265
999,1000,verse542,test,14,2,33230,31992,38321,23.53720459187964,25.099800796022265,25.099800796022265,23.53720459187964,25.099800796022265
1000,1001,verse542,test,15,2,38321,33230,40981,25.099800796022265,25.099800796022265,25.099800796022265,25.099800796022265,26.0
1001,1002,verse542,test,16,2,40981,38321,44503,25.099800796022265,26.0,26.0,25.099800796022265,27.16615541441225
1002,1003,verse542,test,17,2,44503,40981,47857,26.0,27.16615541441225,27.16615541441225,26.0,27.910571473905726
1003,1004,verse542,test,18,2,47857,44503,52783,27.16615541441225,27.910571473905726,27.910571473905726,27.16615541441225,33.25657829663178
1004,1005,verse542,test,19,2,52783,47857,61553,27.910571473905726,33.25657829663178,33.25657829663178,27.910571473905726,35.4400902933387
1005,1006,verse542,test,20,3,61553,52783,68410,33.25657829663178,35.4400902933387,35.4400902933387,33.25657829663178,36.932370625238775
1006,1007,verse542,test,21,3,68410,61553,74862,35.4400902933387,36.932370625238775,36.932370625238775,35.4400902933387,36.180105030251084
1007,1008,verse542,test,22,3,74862,68410,80872,36.932370625238775,36.180105030251084,36.180105030251084,36.932370625238775,36.6333181680284
1008,1009,verse542,test,23,3,80872,74862,83264,36.180105030251084,36.6333181680284,36.6333181680284,36.180105030251084,29.748949561287034
1009,1010,verse542,test,24,3,83264,80872,86064,36.6333181680284,29.748949561287034,29.748949561287034,36.6333181680284,
1010,1011,verse542,test,25,3,86064,83264,,29.748949561287034,,,29.748949561287034,
1011,1012,verse544,test,9,2,14819,,15082,,20.615528128088304,20.615528128088304,,20.615528128088304
1012,1013,verse544,test,10,2,15082,14819,16141,20.615528128088304,20.615528128088304,20.615528128088304,20.615528128088304,21.400934559032695
1013,1014,verse544,test,11,2,16141,15082,16432,20.615528128088304,21.400934559032695,21.400934559032695,20.615528128088304,23.173260452512935
1014,1015,verse544,test,12,2,16432,16141,18332,21.400934559032695,23.173260452512935,23.173260452512935,21.400934559032695,23.2163735324878
1015,1016,verse544,test,13,2,18332,16432,19984,23.173260452512935,23.2163735324878,23.2163735324878,23.173260452512935,23.2163735324878
1016,1017,verse544,test,14,2,19984,18332,21830,23.2163735324878,23.2163735324878,23.2163735324878,23.2163735324878,23.62202362203543
1017,1018,verse544,test,15,2,21830,19984,23535,23.2163735324878,23.62202362203543,23.62202362203543,23.2163735324878,25.019992006393608
1018,1019,verse544,test,16,2,23535,21830,25946,23.62202362203543,25.019992006393608,25.019992006393608,23.62202362203543,26.70205984563738
1019,1020,verse544,test,17,2,25946,23535,29001,25.019992006393608,26.70205984563738,26.70205984563738,25.019992006393608,29.444863728670914
1020,1021,verse544,test,18,2,29001,25946,32405,26.70205984563738,29.444863728670914,29.444863728670914,26.70205984563738,30.4138126514911
1021,1022,verse544,test,20,3,32405,29001,36724,29.444863728670914,30.4138126514911,30.4138126514911,29.444863728670914,
1022,1023,verse544,test,21,3,36724,32405,,30.4138126514911,,,30.4138126514911,
1023,1024,verse557,train,8,2,17557,,18042,,20.09975124224178,20.09975124224178,,21.400934559032695
1024,1025,verse557,train,9,2,18042,17557,18542,20.09975124224178,21.400934559032695,21.400934559032695,20.09975124224178,23.280893453645632
1025,1026,verse557,train,10,2,18542,18042,19961,21.400934559032695,23.280893453645632,23.280893453645632,21.400934559032695,24.331050121192877
1026,1027,verse557,train,11,2,19961,18542,23108,23.280893453645632,24.331050121192877,24.331050121192877,23.280893453645632,24.041630560342615
1027,1028,verse557,train,12,2,23108,19961,24104,24.331050121192877,24.041630560342615,24.041630560342615,24.331050121192877,24.1039415863879
1028,1029,verse557,train,13,2,24104,23108,26637,24.041630560342615,24.1039415863879,24.1039415863879,24.041630560342615,25.514701644346147
1029,1030,verse557,train,14,2,26637,24104,28002,24.1039415863879,25.514701644346147,25.514701644346147,24.1039415863879,25.709920264364882
1030,1031,verse557,train,15,2,28002,26637,29814,25.514701644346147,25.709920264364882,25.709920264364882,25.514701644346147,25.709920264364882
1031,1032,verse557,train,16,2,29814,28002,33009,25.709920264364882,25.709920264364882,25.709920264364882,25.709920264364882,27.2213151776324
1032,1033,verse557,train,17,2,33009,29814,33843,25.709920264364882,27.2213151776324,27.2213151776324,25.709920264364882,29.563490998188964
1033,1034,verse557,train,18,2,33843,33009,34386,27.2213151776324,29.563490998188964,29.563490998188964,27.2213151776324,31.192947920964443
1034,1035,verse557,train,19,2,34386,33843,39090,29.563490998188964,31.192947920964443,31.192947920964443,29.563490998188964,31.622776601683793
1035,1036,verse557,train,20,3,39090,34386,43266,31.192947920964443,31.622776601683793,31.622776601683793,31.192947920964443,32.77193921634788
1036,1037,verse557,train,21,3,43266,39090,49003,31.622776601683793,32.77193921634788,32.77193921634788,31.622776601683793,33.0
1037,1038,verse557,train,22,3,49003,43266,50506,32.77193921634788,33.0,33.0,32.77193921634788,31.32091952673165
1038,1039,verse557,train,23,3,50506,49003,50183,33.0,31.32091952673165,31.32091952673165,33.0,
1039,1040,verse557,train,24,3,50183,50506,,31.32091952673165,,,31.32091952673165,
1040,1041,verse561,train,3,1,12396,,11326,,16.24807680927192,16.24807680927192,,16.15549442140351
1041,1042,verse561,train,4,1,11326,12396,11542,16.24807680927192,16.15549442140351,16.15549442140351,16.24807680927192,17.11724276862369
1042,1043,verse561,train,5,1,11542,11326,12890,16.15549442140351,17.11724276862369,17.11724276862369,16.15549442140351,17.832554500127006
1043,1044,verse561,train,6,1,12890,11542,14822,17.11724276862369,17.832554500127006,17.832554500127006,17.11724276862369,18.708286933869708
1044,1045,verse561,train,7,1,14822,12890,17298,17.832554500127006,18.708286933869708,18.708286933869708,17.832554500127006,20.591260281974
1045,1046,verse561,train,8,2,17298,14822,18790,18.708286933869708,20.591260281974,20.591260281974,18.708286933869708,21.95449840010015
1046,1047,verse561,train,9,2,18790,17298,17564,20.591260281974,21.95449840010015,21.95449840010015,20.591260281974,21.213203435596427
1047,1048,verse561,train,10,2,17564,18790,19582,21.95449840010015,21.213203435596427,21.213203435596427,21.95449840010015,21.863211109075447
1048,1049,verse561,train,11,2,19582,17564,20508,21.213203435596427,21.863211109075447,21.863211109075447,21.213203435596427,22.80350850198276
1049,1050,verse561,train,12,2,20508,19582,20906,21.863211109075447,22.80350850198276,22.80350850198276,21.863211109075447,25.25866188063018
1050,1051,verse561,train,13,2,20906,20508,23358,22.80350850198276,25.25866188063018,25.25866188063018,22.80350850198276,24.020824298928627
1051,1052,verse561,train,14,2,23358,20906,24548,25.25866188063018,24.020824298928627,24.020824298928627,25.25866188063018,25.03996805109783
1052,1053,verse561,train,15,2,24548,23358,28110,24.020824298928627,25.03996805109783,25.03996805109783,24.020824298928627,26.076809620810597
1053,1054,verse561,train,16,2,28110,24548,31062,25.03996805109783,26.076809620810597,26.076809620810597,25.03996805109783,29.154759474226502
1054,1055,verse561,train,17,2,31062,28110,35546,26.076809620810597,29.154759474226502,29.154759474226502,26.076809620810597,32.155870381627054
1055,1056,verse561,train,18,2,35546,31062,39734,29.154759474226502,32.155870381627054,32.155870381627054,29.154759474226502,34.36568055487916
1056,1057,verse561,train,19,2,39734,35546,46654,32.155870381627054,34.36568055487916,34.36568055487916,32.155870381627054,35.510561809129406
1057,1058,verse561,train,20,3,46654,39734,51526,34.36568055487916,35.510561809129406,35.510561809129406,34.36568055487916,35.22782990761707
1058,1059,verse561,train,21,3,51526,46654,54714,35.510561809129406,35.22782990761707,35.22782990761707,35.510561809129406,35.02855977627399
1059,1060,verse561,train,22,3,54714,51526,57568,35.22782990761707,35.02855977627399,35.02855977627399,35.22782990761707,30.659419433511783
1060,1061,verse561,train,23,3,57568,54714,65158,35.02855977627399,30.659419433511783,30.659419433511783,35.02855977627399,
1061,1062,verse561,train,24,3,65158,57568,,30.659419433511783,,,30.659419433511783,
1062,1063,verse564,train,16,2,27784,,30525,,25.019992006393608,25.019992006393608,,26.589471600616662
1063,1064,verse564,train,17,2,30525,27784,33630,25.019992006393608,26.589471600616662,26.589471600616662,25.019992006393608,29.13760456866693
1064,1065,verse564,train,18,2,33630,30525,37577,26.589471600616662,29.13760456866693,29.13760456866693,26.589471600616662,30.59411708155671
1065,1066,verse564,train,19,2,37577,33630,43750,29.13760456866693,30.59411708155671,30.59411708155671,29.13760456866693,32.03123475609393
1066,1067,verse564,train,20,3,43750,37577,47703,30.59411708155671,32.03123475609393,32.03123475609393,30.59411708155671,33.15116890850155
1067,1068,verse564,train,21,3,47703,43750,53072,32.03123475609393,33.15116890850155,33.15116890850155,32.03123475609393,31.016124838541646
1068,1069,verse564,train,22,3,53072,47703,55382,33.15116890850155,31.016124838541646,31.016124838541646,33.15116890850155,30.512292604784715
1069,1070,verse564,train,23,3,55382,53072,64754,31.016124838541646,30.512292604784715,30.512292604784715,31.016124838541646,
1070,1071,verse564,train,24,3,64754,55382,,30.512292604784715,,,30.512292604784715,
1071,1072,verse565,train,16,2,45576,,48782,,26.095976701399778,26.095976701399778,,29.068883707497267
1072,1073,verse565,train,17,2,48782,45576,51928,26.095976701399778,29.068883707497267,29.068883707497267,26.095976701399778,33.03028912982749
1073,1074,verse565,train,18,2,51928,48782,62259,29.068883707497267,33.03028912982749,33.03028912982749,29.068883707497267,36.138621999185304
